0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0.3103221739120945,0.0481258091359093,33.904793124949784,1149.5349968456421,33.90621324620701,279.68016650023907,539.0060982140625,0.2855196737546203,27.539028594451842,8.248640580101528,2.147135091115819,17.710945643537933,919705.0373578111,15.791373997146447,12633.099197717158,-8.791055972309405,9.173281324956221,17.964337297265626,0.4275,1.0,40.0,919705.0373578111,0.02446875,0.570954845551569,25.002877858841483,40.91304170898998,-0.006664404218651903,46.16549362615536,1.0,2.2215081126515623,7618.177162667625,3292.6698351913856,0.09221154365712604,3.169970526416991,367804667.65069926,6.713569364320952,16681655.173534693,0.04535465871079458,42922697.46985607,0.11669970841865271,279110909.2266618,0.7588563544052978,24474596.37794541,0.06654237569706078,4614809.402701291,0.01254690276819416,8040.0,3813.630383674911,0.01467168723281836,1938.4581317704433,3757619.9286269573,11560.0,0.6571687888114967,1.9336704126840343,4.364519772739421
0.30268411686082464,0.1548753183155968,38.53259604674727,1484.7609581018035,38.53378486181189,279.68016650023907,539.0060982140625,0.11449991923251446,16.53801236056807,7.258050759955593,1.8920137958117096,13.732332168537642,1187882.0606211226,20.3665453957645,16293.236316611601,-10.712477045942217,11.545531579839032,22.25800862578125,0.4725,1.0,40.0,1187882.0606211226,0.024875,0.614940869079,32.22287914085707,43.94393796795539,-0.006195255426216314,55.07033194396863,1.0,2.6050164721713407,8267.645441223023,3580.5209041025196,0.006302798492007268,2.603843866997901,475049935.5140445,7.085812235689386,18300259.57673813,0.0385228124637796,47114435.417225406,0.09917785877866413,331374213.76938635,0.6975565914156187,45691054.46938275,0.09618158230027152,32569972.28131184,0.068561155041666,7560.0,3848.6069307175053,0.0119338684578441,2437.6892284180344,5942328.774345312,13440.0,0.7201199594136022,6.158190679264301,5.388543341379079
-0.20491135597786048,-0.22768464301252817,36.128953690940634,1305.301294802133,36.12953478064645,281.5410442794484,463.1637611097656,0.4290111890304892,11.661799297994829,7.792545516812516,1.6699035422136146,13.012799361386042,1044274.6267727534,21.635701624270673,17308.56129941654,-12.885877427192217,12.105878888530441,24.991756315722657,0.46375,1.0,40.0,1044274.6267727537,0.0203125,0.7333052438589904,34.08269265039163,38.05960300655801,-0.05088246742314643,52.96771138617024,1.0,2.742202007317982,8491.94671084005,3881.8475996386737,-0.16511974460347473,2.289297624226564,417542411.4726134,6.959507574539427,26831816.907268167,0.0642612969845054,20397828.638952665,0.04885211197351759,268794445.2941989,0.6437536353401769,52324992.46445024,0.12531659306154636,49193328.167743474,0.11781636264025376,7520.0,4761.028834687764,0.01582004914337225,2953.4363839555945,8722786.474072699,13760.0,0.7233490984543282,2.818428277104514,5.667266334340421
-0.14257679196028186,-0.5451295064890906,51.089888907563974,2610.1767485872288,51.09008785203676,327.3385304330516,647.922138798047,0.36357798170664246,13.301580781866484,6.407084900324787,1.8832406853530552,12.066082958802864,2088157.6613830673,27.12881483996762,21703.051871974098,-14.180469308051592,12.566696123003096,26.74716543105469,0.43375,1.0,40.0,2088157.6613830677,0.024375,0.541096004835935,42.68441501121665,58.291038641223324,0.050852816658029584,70.46504569259498,1.0,2.758952795176947,7976.024859861698,3455.469276173051,0.028966722116556248,2.8585509818595765,835074366.0779305,6.461751176394585,33570176.09482061,0.04020022342739208,44055357.97550833,0.052756209225319484,672548179.5477612,0.8053751939560769,54753959.01972216,0.06556776407457397,30146693.44011815,0.03610060931663757,7800.0,6992.298935185101,0.018445642308136907,2080.9171841263196,4330216.3271922115,12360.0,0.6385911070247091,5.142401630534452,5.576075433348311
-0.002035946438309235,-0.3740359070750282,42.31104589927234,1790.2246050903302,42.31104594825573,327.3385304330516,647.922138798047,0.31216326763153196,24.725890440615878,7.736479283290941,2.1421934486201275,16.573035236051194,1432179.6873883265,19.751272218440388,15801.01777475231,-9.983489343891435,10.147449449272624,20.13093879316406,0.425,1.0,40.0,1432179.6873883267,0.024875,0.499592121498419,31.006406855381123,51.1763057105366,-0.06502219796914108,57.2248772051154,1.0,2.4677058889929735,7717.284329880729,3101.22253331152,0.12361214990477373,3.4365331328209203,572859815.3677819,6.432872389032173,13827773.976330744,0.024138146201533043,37561475.946432754,0.0655683553616305,488004886.94923985,0.8518748808308988,24194450.855986707,0.042234505208667186,9271227.639791839,0.016184112397270554,7520.0,5258.951488761684,0.017377945494078575,1602.121449918836,2566793.1402900335,10320.0,0.6090326345308887,13.110403864321414,4.155509245247187
-0.1733173913445594,-0.5376997967234657,11.763022429640019,138.36869668021416,11.76429919707743,46.79642038726091,82.24240124296875,0.0424854817654764,0.3527169360740574,3.977833239644773,1.2724436483211512,5.061568639866739,110718.98847868532,9.245438265654531,7396.350612523625,-7.567607067035965,7.928524572807785,15.49613163984375,0.3975,1.0,40.0,110718.98847868532,0.0224375,3.3766571868290858,14.574093546130491,8.02263179508291,-0.00404689081762373,14.193818881232385,1.0,2.0740106248699193,6397.4176950155,3151.5171817378377,0.34213848019707277,3.169398066397796,44277788.163993895,6.547835689357926,5806773.193726128,0.13114415679977706,8820410.95296307,0.19920622322629272,28544972.030864786,0.6446792672917925,889323.1986537708,0.020085086349840676,216308.78778613714,0.004885266332296981,7520.0,2151.4976329570927,0.024598957611962267,2098.712390759763,4404593.69912856,8720.0,0.5835764076858484,0.004961895005713066,6.575468176741908
-0.18696492708479376,-0.5953851848094032,10.468794302053137,109.59565413870023,10.470463696640184,35.26130533491716,67.32031981992188,0.0916033401328013,-0.06055197153604697,3.3676928125190853,1.253175899446379,4.220311469387711,87704.48801812803,8.35514288238847,6684.114305910776,-7.253912104242996,7.247619709428879,14.501531813671875,0.38,1.0,40.0,87704.48801812803,0.02490625,4.011701391671119,13.117807890303391,6.8664984938516005,0.004946589773349465,11.828358867393781,1.0,1.9662511137928993,5919.721773418933,2922.385324150342,0.31001135586698325,3.0960012079438073,35070424.12489987,6.743081003779281,7234789.529709055,0.20629318607448438,8068103.935112439,0.23005435880611763,19404800.52087149,0.5533095480044153,319658.8514034478,0.009114770048546154,43071.28780344222,0.0012281370664366093,7640.0,1194.8107222638525,0.015525131463008423,2255.1279751247785,5085602.184190383,8480.0,0.4830478633228888,0.0020190805655097514,6.7184102075030285
-0.09986402134211804,0.0922134265187218,10.7175545982063,114.86597656553302,10.718019844555785,35.26130533491716,67.32031981992188,0.025572786025412474,-0.13044759355123725,3.289908569522581,1.2558797158290793,4.131729439395672,91900.7595106333,8.53427259749967,6827.418077999737,-7.619404760590653,7.129270040190597,14.748674800781249,0.39,1.0,40.0,91900.7595106333,0.01909375,4.031969534838046,13.375068090146058,7.1308629609144365,0.01924334656064218,12.112108645684154,1.0,2.0123197811107976,6022.317642647592,2964.722373353693,0.34697817298329425,3.2119442863943024,36757025.15042977,6.706440251342462,7794632.720069132,0.21205831234081782,8564812.850787912,0.23301158936927108,20074995.686436437,0.5461539829264914,261770.22476633108,0.007121637937102492,60813.66836995791,0.001654477426317153,7680.0,1222.9695506977866,0.015693078605141398,2326.2384150521866,5411385.16366451,8480.0,0.49409993628306076,0.0009279952781027774,6.890603647243408
-0.0742388822688759,0.0128697335499718,10.361868800247112,107.36832503353453,10.362134743631499,30.033453140776533,57.412171023046874,0.04375214875216363,-0.19745264583886435,2.898384732859694,1.2600139958865608,3.652005328867145,85899.06915614003,8.223825114212781,6579.060091370226,-7.324319118012528,6.690216248003097,14.014535366015625,0.4,1.0,40.0,85899.06915614003,0.02196875,4.673241753271649,13.036141727821091,6.693349604761982,0.006866169780096194,11.882510334517246,1.0,2.0318265471793175,6005.03758393147,2888.8640396064807,0.2668941657490255,3.2267339839816436,34357786.76295377,6.739910004599677,5837989.429840044,0.1699175057496674,8329750.909351265,0.24244142868750804,19840957.34946382,0.5774806592273661,302759.8468608063,0.008811971764935004,46329.227437831156,0.001348434570523197,8080.0,1142.6016449200936,0.015128157019580424,2177.5679153629717,4741802.026018239,8440.0,0.4778680979046528,0.0005846307252765018,6.829412583806804
-0.012582980183426464,-0.1467989348094031,36.106905208260756,1303.7086037183276,36.10690740079684,338.2597289966359,583.2345997160156,0.6938255047298314,26.400186288645543,9.368283061239714,2.096641078408684,19.64192710035544,1042967.0096397742,17.221310682418466,13777.048545934773,-9.297748160004714,8.944502337456221,18.242250497460937,0.42875,1.0,40.0,1042967.0096397743,0.02159375,0.5373431065696984,26.91747175110781,43.39147911649243,-0.033136396776732004,51.62410918500028,1.0,2.2842992497018684,8463.41043588035,3147.198282409809,0.05510019688865476,3.0048265105279066,417171834.66846955,6.691891893512566,6724691.212816698,0.016119715316257804,23311801.968989268,0.05588057493746044,323979848.054093,0.776610070791483,51952202.95926298,0.12453430131626671,11203290.47330756,0.026855337638531904,7920.0,4319.940144619713,0.01583483559293871,1953.9939600821103,3818092.3960373676,12080.0,0.5925748201330417,0.9138922245820473,5.363833242315584
