0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0.009999045933576057,0.020492459603497902,2.1290532887353244,4.5328679062747,2.129076768741391,8.092521661947249,15.0293215734375,0.008622041262797562,0.7100442836010123,3.8009534370764673,1.2926913193587488,4.91345951339555,3626.374309755425,1.6470109583450585,1317.6087666760468,-1.2607119253574395,1.3668820340175605,2.627593959375,0.32375,1.0,40.0,3626.3743097554257,0.02265625,10.224824060032214,2.595317492792646,1.526468131991865,-0.002795067095099366,2.2466755114669064,1.0,0.2470353735698239,6103.777757312229,3869.457592864019,0.35294105288250394,2.275483643353229,1450499.1869401466,7.196466157877326,520386.65604379255,0.3587638384972537,258153.91808258364,0.17797591367642462,556710.197118858,0.38380593531613616,93359.65229249961,0.06436380877223614,21888.763402412435,0.015090503737949115,360.0,272.5217375439697,0.015093547543780776,3488.8792896556065,12172278.69778781,11440.0,0.6691466251468186,2.720000713676753e-06,7.046923356352989
-0.1059282575547052,-0.029412760709002,1.6171134038499162,2.6150557609110625,1.620579080655936,6.592509964615252,13.0611494015625,-0.02337030267839013,0.5321956945398143,4.0679964608372625,1.2674186934837117,5.155854759490726,2101.021245327711,1.278645398705225,1022.91631896418,-1.146112156802752,0.9472786612636542,2.093390818066406,0.31125,1.0,40.0,2101.021245327711,0.02028125,10.257356416228646,1.9997500358905953,1.1145994983403982,-0.0032861469268225824,1.6236103172273406,1.0,-0.05825311562482066,5977.6329199084275,4094.2026793544287,0.4994607194180312,2.286980126643169,836817.8211473486,7.3903624750105585,324848.50957198656,0.3881950185126215,214603.18818723602,0.2564515032590926,223701.75196259836,0.2673243163677898,53066.82058868283,0.06341502206050499,20597.550836844828,0.02461413979999115,1720.0,142.7425426132614,0.010092651612085817,3634.524638514627,13209769.34796988,11680.0,0.7174398193424749,1.2435256601866264e-07,7.305699674503493
-0.08873986933253722,-0.014413157974627,1.3708056883328663,1.8791082351657433,1.3736749977978413,4.171966596255877,7.9461446859375,-0.19372558246297134,-0.08579322815811397,3.0370841741634798,1.2608023601722986,3.829162894827252,1509.5863996599196,1.0895244498194925,871.6195598555939,-0.9465613671543145,0.8438234573574043,1.7903848245117189,0.3425,1.0,40.0,1509.5863996599192,0.0245,15.493870785218354,1.7131845871176705,0.9115463875106582,-0.0016399153937539195,1.3008852012231948,1.0,-0.21387644851521398,5885.574826236735,4159.906290760007,0.5238504182829242,2.2891303587891647,601259.2788948397,7.178952117237403,260147.74549450973,0.4326714857069334,156178.1164543099,0.259751694379465,134286.82232454533,0.22334261946256317,34719.891153184355,0.05774528954796699,15926.70346829036,0.02648891090307139,80.0,235.78830639270808,0.01999928355643457,3824.8115777777402,14629183.605502646,11920.0,0.7137301549272633,5.136327392777316e-08,7.497112489994848
-0.004339417769060634,0.0342304135097479,1.271039681513676,1.615541871982387,1.2710470890289474,3.7947335966465023,7.170931572656251,-0.18719671423162695,0.04860136604991805,2.9855177116574,1.2607072746613281,3.763863897716726,1292.448562023169,1.0082015980834225,806.561278466738,-0.809251919693377,0.8403889688808418,1.6496408885742189,0.3375,1.0,40.0,1292.448562023169,0.00809375,16.234168257140666,1.586479294938337,0.8450947144956423,-0.0011293607991434572,1.2039427248122438,1.0,-0.29276442918927476,5984.623056817882,4214.536052264755,0.46024631896748963,2.2046881936983245,516973.09670641716,7.066550979657505,244186.41240892714,0.4723387231649265,102402.10737721008,0.19808014774773283,123908.01532145479,0.23967981334204838,35147.54132659956,0.06798717679995528,11329.020272225556,0.02191413894533698,360.0,203.1945515227159,0.018820551721919987,4014.8593506830857,16119095.605767408,11720.0,0.7277995780122859,1.6556881028171068e-07,7.283057626242495
-0.07427769395314264,-0.0607437066074395,1.2878926831176303,1.6586675632279286,1.2900328441737154,5.267689935775373,9.148215652734375,-0.03466368759920058,0.11012824726247672,4.083376605151013,1.2573872522894773,5.134385689613967,1331.3477912375406,1.0259630371031647,820.7704296825318,-0.8920301011386895,0.7891520081386543,1.6811821092773438,0.29625,1.0,40.0,1331.3477912375404,0.0245,12.955626623912122,1.607831427316116,0.8588488848462426,-0.0014293774165949538,1.2210493021567763,1.0,-0.3584734625190731,6005.591254806332,4220.569893919671,0.4366591699861104,2.177598859759427,530738.7413184278,7.036192168370288,255642.23167202764,0.48167245345040627,105441.67048657138,0.1986696321143616,118140.52513527418,0.22259638488382608,38614.01825470901,0.07275522822921592,12900.295769845603,0.024306301322190083,360.0,222.41669942480235,0.02037523531508105,4126.985840109253,17032012.12446228,11920.0,0.7157866197222937,1.8554552758212635e-07,7.29446717095255
-0.15112875434132625,-0.2251786038730645,1.457454102273435,2.1241724602336647,1.465268699120549,6.913389316568377,13.22067788671875,0.26215766099757226,1.14829200163196,4.718171705106222,1.283317338403869,6.054911554729361,1717.609888497941,1.1417820481900314,913.425638552025,-1.090319241959002,0.756033726400373,1.846352968359375,0.2925,1.0,40.0,1717.6098884979408,0.012,9.606009647091703,1.7741791066440948,1.059940030486282,-0.006077529607321649,1.4946011199037754,1.0,-0.2722762712286991,6181.4278370016145,4114.303814028737,0.351945425626588,2.1954359900430536,679735.0432183273,7.063656946314365,249918.05608729215,0.367669812790599,138948.04052847397,0.20441500245536787,228251.79460595583,0.33579524387216647,47828.27774085462,0.07036311900943501,14788.874255750632,0.021756821872431435,320.0,202.45858459614146,0.016427286585978237,3852.6794954344005,14843139.294540666,11800.0,0.7151452612760106,6.102982461145001e-08,7.4022369762071785
0.02200486113621281,-0.001376120084002,1.943708084442031,3.778001117525309,1.9438326397709587,8.22821900257225,15.141608319140627,0.40032382989308046,1.3290634993586155,4.232987364355492,1.322326860806457,5.597392893341596,3022.7882651511472,1.470009191664956,1176.0073533319649,-1.167139637271502,1.0730930860683419,2.240232723339844,0.335,1.0,40.0,3022.7882651511472,0.0078125,9.676992039883382,2.299639776772932,1.5060220050651154,0.0013727076110763403,2.1825804486137432,1.0,0.053555054533294996,6433.331044953545,3914.6267307877874,0.298285774457992,2.3943266201275173,1208947.2163896568,6.707220072381656,308711.4915849593,0.25535564117255743,171965.8041422093,0.14224426162769943,640493.5077942419,0.5297944352831067,60564.661856451436,0.05009702742632462,27211.751011794837,0.022508634490311936,6800.0,269.95641707942417,0.017538254469824884,3279.648212047809,10756092.39478839,11600.0,0.6759192255981645,1.7593676790001804e-05,6.175814628785267
0.1470710580942206,0.14876009046287292,1.9743833287305814,3.898189528769251,1.9798533846975144,8.22821900257225,14.158223149218752,0.23786165243196888,0.8751273089621798,4.1559739050219475,1.2992229896299827,5.3995368417068095,3135.8555399185634,1.5238749625738799,1219.099970059104,-1.0799106391269706,1.3691950568691231,2.449105695996094,0.36,1.0,40.0,3135.8555399185634,0.02496875,10.438141118019999,2.376526572115885,1.473134320859856,-0.0008363621142639271,2.215527861491615,1.0,0.16748250636228837,6509.863220964994,3976.7460934278733,0.2980850183202016,2.300878218180602,1247418.8321183696,7.0558739946744256,353631.82113412226,0.2834908468822648,195557.32760777604,0.15676958097199808,581111.1051730928,0.4658508355098732,84207.36119635607,0.06750528293159959,32911.21700702245,0.026383453704264304,6600.0,245.044711472846,0.0149432719605316,3449.1513690116353,11896645.166354839,11920.0,0.6883310252679974,2.2576355510145072e-06,7.0892991373053365
0.1773956960728225,0.15836263987693544,2.2130150369040993,4.8974355535636525,2.2201136877531327,10.340078957650372,19.553734454296873,0.18483519033001727,3.0227738777571176,4.6574547126526005,1.3716281558527037,6.38829601848317,3943.123829239051,1.6185973423481883,1294.8778738785506,-1.0351221057285331,1.4477326964199042,2.482854802148437,0.35875,1.0,40.0,3943.123829239051,0.0015625,7.809251320076035,2.5168381337547654,1.8686050858776768,-0.002941741885853424,2.819780855918185,1.0,0.1734804183919991,7322.752707807055,4285.31137391484,0.04999553287598797,1.937661997862465,1567121.3990212083,7.592278327928303,360113.29301551037,0.22979285027977392,263114.2084476185,0.16789650668541328,540615.7460374995,0.34497375019903176,305274.80197242915,0.19479971504638854,98003.3495481505,0.0625371777893923,6760.0,226.26232861580615,0.0110442036613234,3985.485398534406,15884093.861930955,13280.0,0.7788141898425675,3.589630301420419e-07,7.4094210302251575
0.09209558946710121,0.052874779525372895,2.337446001153708,5.463653808309462,2.3392595849774245,10.340078957650372,19.701627733593746,0.03050144668458011,2.917303498511192,4.420235797708684,1.3954826756385514,6.168362477939821,4377.708324727002,1.6763085818367578,1341.0468654694062,-1.081207333755877,1.403014254623029,2.4842215883789063,0.37625,1.0,40.0,4377.708324727003,0.01909375,7.921738192914911,2.6224545581329175,2.0144618190154993,-0.00291051208590818,3.011603583861374,1.0,0.22230545122084952,7299.733682548199,4218.344748674603,0.06478691466814619,1.940158589581611,1748220.4556270707,7.662963780905086,353296.30350474466,0.202089102874626,341079.8545512842,0.1951011689935535,582095.8018893638,0.3329647585438939,370041.3447148327,0.21166743789306725,101707.15096684515,0.05817753169485923,6920.0,219.52393833682197,0.010041273174145672,3873.9314998305163,15007345.265379114,13000.0,0.7853246082097762,3.214806948100859e-06,7.248459192993176
